time,x,y,owner1335542536767,-0.5,520.5,
1335542536780,-0.5,520.5,
1335542536794,-0.5,520.5,
1335542536810,-0.5,520.5,
1335542536826,-0.5,520.5,
1335542536842,-0.5,520.5,
1335542536864,-0.5,520.5,
1335542536874,-0.5,520.5,
1335542536890,-0.5,520.5,
1335542536906,-0.5,520.5,
1335542536922,-0.5,520.5,
1335542536938,-0.5,520.5,
1335542536954,-0.5,520.5,
1335542536970,-0.5,520.5,
1335542536986,-0.5,520.5,
1335542537002,-0.5,520.5,
1335542537018,-0.5,520.5,
1335542537034,-0.5,520.5,
1335542537053,-0.5,520.5,
1335542537066,-0.5,520.5,
1335542537082,-0.5,520.5,
1335542537103,-0.5,520.5,
1335542537114,-0.5,520.5,
1335542537130,-0.5,520.5,
1335542537152,-0.5,520.5,
1335542537162,-0.5,520.5,
1335542537178,-0.5,520.5,
1335542537194,-0.5,520.5,
1335542537210,-0.5,520.5,
1335542537226,-0.5,520.5,
1335542537242,-0.5,520.5,
1335542537258,-0.5,520.5,
1335542537274,-0.5,520.5,
1335542537290,-0.5,520.5,
1335542537306,-0.5,520.5,
1335542537322,-0.5,520.5,
1335542537338,-0.5,520.5,
1335542537354,-0.5,520.5,
1335542537370,-0.5,520.5,
1335542537386,-0.5,520.5,
1335542537402,-0.5,520.5,
1335542537418,-0.5,520.5,
1335542537434,-0.5,520.5,
1335542537450,-0.5,520.5,
1335542537466,-0.5,520.5,
1335542537482,-0.5,520.5,
1335542537498,-0.5,520.5,
1335542537514,-0.5,520.5,
1335542537530,-0.5,520.5,
1335542537546,-0.5,520.5,
1335542537562,-0.5,520.5,
1335542537578,-0.5,520.5,
1335542537594,-0.5,520.5,
1335542537613,-0.5,520.5,
1335542537626,-0.5,520.5,
1335542537642,-0.5,520.5,
1335542537658,-0.5,520.5,
1335542537674,-0.5,520.5,
1335542537690,-0.5,520.5,
1335542537710,-0.5,520.5,
1335542537722,-0.5,520.5,
1335542537738,-0.5,520.5,
1335542537754,-0.5,520.5,
1335542537770,-0.5,520.5,
1335542537786,-0.5,520.5,
1335542537805,-0.5,520.5,
1335542537818,-0.5,520.5,
1335542537834,-0.5,520.5,
1335542537850,-0.5,520.5,
1335542537866,-0.5,520.5,
1335542537882,-0.5,520.5,
1335542537899,-0.5,520.5,
1335542537914,-0.5,520.5,
1335542537930,-0.5,520.5,
1335542537946,-0.5,520.5,
1335542537962,-0.5,520.5,
1335542537978,-0.5,520.5,
1335542537994,-0.5,520.5,
1335542538010,-0.5,520.5,
1335542538026,-0.5,520.5,
1335542538043,-0.5,520.5,
1335542538058,-0.5,520.5,
1335542538080,-0.5,520.5,
1335542538090,-0.5,520.5,
1335542538106,-0.5,520.5,
1335542538122,-0.5,520.5,
1335542538138,-0.5,520.5,
1335542538154,-0.5,520.5,
1335542538173,-0.5,520.5,
1335542538186,-0.5,520.5,
1335542538202,-0.5,520.5,
1335542538218,-0.5,520.5,
1335542538234,-0.5,520.5,
1335542538250,-0.5,520.5,
1335542538269,-0.5,520.5,
1335542538282,-0.5,520.5,
1335542538298,-0.5,520.5,
1335542538314,-0.5,520.5,
1335542538330,-0.5,520.5,
1335542538346,-0.5,520.5,
1335542538367,-0.5,520.5,
1335542538378,-0.5,520.5,
1335542538394,-0.5,520.5,
1335542538410,-0.5,520.5,
1335542538426,-0.5,520.5,
1335542538442,-0.5,520.5,
1335542538461,-0.5,520.5,
1335542538474,-0.5,520.5,
1335542538490,-0.5,520.5,
1335542538506,-0.5,520.5,
1335542538522,-0.5,520.5,
1335542538538,-0.5,520.5,
1335542538561,-0.5,520.5,
