1335277203989	602.5	-54.5	GRAVEDIGGER1
1335277204005	602.5	-54.5	GRAVEDIGGER1
1335277204020	602.5	-54.5	GRAVEDIGGER1
1335277204036	602.5	-54.5	GRAVEDIGGER1
1335277204052	602.5	-54.5	GRAVEDIGGER1
1335277204067	602.5	-54.5	GRAVEDIGGER1
1335277204085	602.5	-54.5	GRAVEDIGGER1
1335277204100	602.5	-54.5	GRAVEDIGGER1
1335277204116	602.5	-54.5	GRAVEDIGGER1
1335277204132	602.5	-54.5	GRAVEDIGGER1
1335277204147	602.5	-54.5	GRAVEDIGGER1
1335277204162	602.5	-54.5	GRAVEDIGGER1
1335277204177	602.5	-54.5	GRAVEDIGGER1
1335277204195	602.5	-54.5	GRAVEDIGGER1
1335277204207	602.5	-54.5	GRAVEDIGGER1
1335277204228	602.5	-54.5	GRAVEDIGGER1
1335277204242	602.5	-54.5	GRAVEDIGGER1
1335277204256	602.5	-54.5	GRAVEDIGGER1
1335277204272	602.5	-54.5	GRAVEDIGGER1
1335277204288	602.5	-54.5	GRAVEDIGGER1
1335277204306	602.5	-54.5	GRAVEDIGGER1
1335277204324	602.5	-54.5	GRAVEDIGGER1
1335277204333	602.5	-54.5	GRAVEDIGGER1
1335277204353	602.5	-54.5	GRAVEDIGGER1
1335277204363	602.5	-54.5	GRAVEDIGGER1
1335277204385	602.5	-54.5	GRAVEDIGGER1
1335277204396	602.5	-54.5	GRAVEDIGGER1
1335277204418	602.5	-54.5	GRAVEDIGGER1
1335277204430	602.5	-54.5	GRAVEDIGGER1
1335277204442	602.5	-54.5	GRAVEDIGGER1
1335277204468	602.5	-54.5	GRAVEDIGGER1
1335277204481	602.5	-54.5	GRAVEDIGGER1
1335277204494	602.5	-54.5	GRAVEDIGGER1
1335277204508	602.5	-54.5	GRAVEDIGGER1
1335277204522	602.5	-54.5	GRAVEDIGGER1
1335277204537	602.5	-54.5	GRAVEDIGGER1
1335277204552	602.5	-54.5	GRAVEDIGGER1
1335277204567	602.5	-54.5	GRAVEDIGGER1
1335277204583	602.5	-54.5	GRAVEDIGGER1
1335277204613	602.5	-54.5	GRAVEDIGGER1
1335277204629	602.5	-54.5	GRAVEDIGGER1
1335277204644	602.5	-54.5	GRAVEDIGGER1
1335277204660	602.5	-54.5	GRAVEDIGGER1
1335277204676	602.5	-54.5	GRAVEDIGGER1
1335277204691	602.5	-54.5	GRAVEDIGGER1
1335277204709	602.5	-54.5	GRAVEDIGGER1
1335277204724	602.5	-54.5	GRAVEDIGGER1
1335277204740	602.5	-54.5	GRAVEDIGGER1
1335277204756	602.5	-54.5	GRAVEDIGGER1
1335277204771	602.5	-54.5	GRAVEDIGGER1
1335277204786	602.5	-54.5	GRAVEDIGGER1
1335277204801	602.5	-54.5	GRAVEDIGGER1
1335277204819	602.5	-54.5	GRAVEDIGGER1
1335277204831	602.5	-54.5	GRAVEDIGGER1
1335277204852	602.5	-54.5	GRAVEDIGGER1
1335277204866	602.5	-54.5	GRAVEDIGGER1
1335277204880	602.5	-54.5	GRAVEDIGGER1
1335277204896	602.5	-54.5	GRAVEDIGGER1
1335277204912	602.5	-54.5	GRAVEDIGGER1
1335277204930	602.5	-54.5	GRAVEDIGGER1
1335277204948	602.5	-54.5	GRAVEDIGGER1
1335277204957	602.5	-54.5	GRAVEDIGGER1
1335277204973	602.5	-54.5	GRAVEDIGGER1
1335277204993	602.5	-54.5	GRAVEDIGGER1
1335277205004	602.5	-54.5	GRAVEDIGGER1
1335277205026	602.5	-54.5	GRAVEDIGGER1
1335277205037	602.5	-54.5	GRAVEDIGGER1
1335277205061	602.5	-54.5	GRAVEDIGGER1
1335277205073	602.5	-54.5	GRAVEDIGGER1
1335277205086	602.5	-54.5	GRAVEDIGGER1
1335277205099	602.5	-54.5	GRAVEDIGGER1
1335277205112	602.5	-54.5	GRAVEDIGGER1
1335277205140	602.5	-54.5	GRAVEDIGGER1
1335277205154	602.5	-54.5	GRAVEDIGGER1
1335277205169	602.5	-54.5	GRAVEDIGGER1
1335277205184	602.5	-54.5	GRAVEDIGGER1
1335277205199	602.5	-54.5	GRAVEDIGGER1
1335277205215	602.5	-54.5	GRAVEDIGGER1
1335277205237	602.5	-54.5	GRAVEDIGGER1
1335277205253	602.5	-54.5	GRAVEDIGGER1
1335277205268	602.5	-54.5	GRAVEDIGGER1
1335277205284	602.5	-54.5	GRAVEDIGGER1
1335277205300	602.5	-54.5	GRAVEDIGGER1
1335277205315	602.5	-54.5	GRAVEDIGGER1
1335277205333	602.5	-54.5	GRAVEDIGGER1
1335277205348	602.5	-54.5	GRAVEDIGGER1
1335277205364	602.5	-54.5	GRAVEDIGGER1
1335277205380	602.5	-54.5	GRAVEDIGGER1
1335277205395	602.5	-54.5	GRAVEDIGGER1
1335277205410	602.5	-54.5	GRAVEDIGGER1
1335277205425	602.5	-54.5	GRAVEDIGGER1
1335277205443	602.5	-54.5	GRAVEDIGGER1
1335277205455	602.5	-54.5	GRAVEDIGGER1
1335277205476	602.5	-54.5	GRAVEDIGGER1
1335277205490	602.5	-54.5	GRAVEDIGGER1
1335277205504	602.5	-54.5	GRAVEDIGGER1
1335277205520	602.5	-54.5	GRAVEDIGGER1
1335277205536	602.5	-54.5	GRAVEDIGGER1
1335277205554	602.5	-54.5	GRAVEDIGGER1
1335277205572	602.5	-54.5	GRAVEDIGGER1
1335277205581	602.5	-54.5	GRAVEDIGGER1
1335277205601	602.5	-54.5	GRAVEDIGGER1
1335277205611	602.5	-54.5	GRAVEDIGGER1
1335277205633	602.5	-54.5	GRAVEDIGGER1
1335277205644	602.5	-54.5	GRAVEDIGGER1
1335277205666	602.5	-54.5	GRAVEDIGGER1
1335277205678	602.5	-54.5	GRAVEDIGGER1
1335277205690	602.5	-54.5	GRAVEDIGGER1
1335277205716	602.5	-54.5	GRAVEDIGGER1
1335277205729	602.5	-54.5	GRAVEDIGGER1
1335277205742	602.5	-54.5	GRAVEDIGGER1
1335277205756	602.5	-54.5	GRAVEDIGGER1
1335277205770	602.5	-54.5	GRAVEDIGGER1
1335277205785	602.5	-54.5	GRAVEDIGGER1
1335277205800	602.5	-54.5	GRAVEDIGGER1
1335277205815	602.5	-54.5	GRAVEDIGGER1
1335277205831	602.5	-54.5	GRAVEDIGGER1
1335277205861	602.5	-54.5	GRAVEDIGGER1
1335277205877	602.5	-54.5	GRAVEDIGGER1
1335277205892	602.5	-54.5	GRAVEDIGGER1
1335277205908	602.5	-54.5	GRAVEDIGGER1
1335277205924	602.5	-54.5	GRAVEDIGGER1
1335277205939	602.5	-54.5	GRAVEDIGGER1
1335277205957	602.5	-54.5	GRAVEDIGGER1
1335277205972	602.5	-54.5	GRAVEDIGGER1
1335277205987	601.547953574229	-52.74113456933833	GRAVEDIGGER1
1335277206003	601.547953574229	-52.74113456933833	GRAVEDIGGER1
1335277206018	601.547953574229	-52.74113456933833	GRAVEDIGGER1
