1335277203989	368	352.5	
1335277204005	368	352.5	
1335277204020	368	352.5	
1335277204036	368	352.5	
1335277204052	368	352.5	
1335277204067	368	352.5	
1335277204085	368	352.5	
1335277204100	368	352.5	
1335277204116	368	352.5	
1335277204132	368	352.5	
1335277204147	368	352.5	
1335277204162	368	352.5	
1335277204177	368	352.5	
1335277204195	368	352.5	
1335277204207	368	352.5	
1335277204228	368	352.5	
1335277204242	368	352.5	
1335277204256	368	352.5	
1335277204272	368	352.5	
1335277204288	368	352.5	
1335277204306	368	352.5	
1335277204324	368	352.5	
1335277204333	368	352.5	
1335277204353	368	352.5	
1335277204363	368	352.5	
1335277204385	368	352.5	
1335277204396	368	352.5	
1335277204418	368	352.5	
1335277204430	368	352.5	
1335277204442	368	352.5	
1335277204468	368	352.5	
1335277204481	368	352.5	
1335277204494	368	352.5	
1335277204508	368	352.5	
1335277204522	368	352.5	
1335277204537	368	352.5	
1335277204552	368	352.5	
1335277204567	368	352.5	
1335277204583	368	352.5	
1335277204613	368	352.5	
1335277204629	368	352.5	
1335277204644	368	352.5	
1335277204660	368	352.5	
1335277204676	368	352.5	
1335277204691	368	352.5	
1335277204709	368	352.5	
1335277204724	368	352.5	
1335277204740	368	352.5	
1335277204756	368	352.5	
1335277204771	368	352.5	
1335277204786	368	352.5	
1335277204801	368	352.5	
1335277204819	368	352.5	
1335277204831	368	352.5	
1335277204852	368	352.5	
1335277204866	368	352.5	
1335277204880	368	352.5	
1335277204896	368	352.5	
1335277204912	368	352.5	
1335277204930	368	352.5	
1335277204948	368	352.5	
1335277204957	368	352.5	
1335277204973	368	352.5	
1335277204993	368	352.5	
1335277205004	368	352.5	
1335277205026	368	352.5	
1335277205037	368	352.5	
1335277205061	368	352.5	
1335277205073	368	352.5	
1335277205086	368	352.5	
1335277205099	368	352.5	
1335277205112	368	352.5	
1335277205140	368	352.5	
1335277205154	368	352.5	
1335277205169	368	352.5	
1335277205184	368	352.5	
1335277205199	368	352.5	
1335277205215	368	352.5	
1335277205237	368	352.5	
1335277205253	368	352.5	
1335277205268	368	352.5	
1335277205284	368	352.5	
1335277205300	368	352.5	
1335277205315	368	352.5	
1335277205333	368	352.5	
1335277205348	368	352.5	
1335277205364	368	352.5	
1335277205380	368	352.5	
1335277205395	368	352.5	
1335277205410	368	352.5	
1335277205425	368	352.5	
1335277205443	368	352.5	
1335277205455	368	352.5	
1335277205476	368	352.5	
1335277205490	368	352.5	
1335277205504	368	352.5	
1335277205520	368	352.5	
1335277205536	368	352.5	
1335277205554	368	352.5	
1335277205572	368	352.5	
1335277205581	368	352.5	
1335277205601	368	352.5	
1335277205611	368	352.5	
1335277205633	368	352.5	
1335277205644	368	352.5	
1335277205666	368	352.5	
1335277205678	368	352.5	
1335277205690	368	352.5	
1335277205716	368	352.5	
1335277205729	368	352.5	
1335277205742	368	352.5	
1335277205756	368	352.5	
1335277205770	368	352.5	
1335277205785	368	352.5	
1335277205800	368	352.5	
1335277205815	368	352.5	
1335277205831	368	352.5	
1335277205861	368	352.5	
1335277205877	368	352.5	
1335277205892	368	352.5	
1335277205908	368	352.5	
1335277205924	368	352.5	
1335277205939	368	352.5	
1335277205957	368	352.5	
1335277205972	368	352.5	
1335277205987	368	352.5	
1335277206003	368	352.5	
1335277206018	368	352.5	
1335277206033	368	352.5	
1335277206048	368	352.5	
1335277206066	368	352.5	
1335277206084	368	352.5	
1335277206098	368	352.5	
1335277206113	368	352.5	
1335277206127	368	352.5	
1335277206143	368	352.5	
1335277206159	368	352.5	
1335277206175	368	352.5	
1335277206193	368	352.5	
1335277206211	368	352.5	
1335277206221	368	352.5	
1335277206236	368	352.5	
1335277206258	368	352.5	
1335277206269	368	352.5	
1335277206291	368	352.5	
1335277206300	368	352.5	
1335277206315	368	352.5	
1335277206341	368	352.5	
1335277206354	368	352.5	
1335277206360	368	352.5	
1335277206388	368	352.5	
1335277206402	368	352.5	
1335277206417	368	352.5	
1335277206423	368	352.5	
1335277206438	368	352.5	
1335277206454	368	352.5	
1335277206485	368	352.5	
1335277206501	368	352.5	
1335277206516	368	352.5	
1335277206532	368	352.5	
1335277206548	368	352.5	
1335277206563	368	352.5	
1335277206581	368	352.5	
1335277206596	368	352.5	
1335277206611	368	352.5	
1335277206627	368	352.5	
1335277206642	368	352.5	
1335277206657	368	352.5	
1335277206672	368	352.5	
1335277206690	368	352.5	
1335277206708	368	352.5	
1335277206722	368	352.5	
1335277206737	368	352.5	
1335277206751	368	352.5	
1335277206767	368	352.5	
1335277206783	368	352.5	
1335277206799	368	352.5	
1335277206817	368	352.5	
1335277206835	368	352.5	
1335277206845	368	352.5	
1335277206860	368	352.5	
1335277206882	368	352.5	
1335277206893	368	352.5	
1335277206915	368	352.5	
1335277206924	368	352.5	
1335277206948	368	352.5	
1335277206961	368	352.5	
1335277206974	368	352.5	
1335277206986	368	352.5	
1335277207000	368	352.5	
1335277207028	368	352.5	
1335277207043	368	352.5	
1335277207049	368	352.5	
1335277207064	368	352.5	
1335277207080	368	352.5	
1335277207109	368	352.5	
1335277207125	368	352.5	
1335277207140	368	352.5	
1335277207156	368	352.5	
1335277207172	368	352.5	
1335277207187	368	352.5	
1335277207205	368	352.5	
1335277207220	368	352.5	
1335277207235	368	352.5	
1335277207251	368	352.5	
1335277207266	368	352.5	
1335277207281	368	352.5	
1335277207296	368	352.5	
1335277207314	368	352.5	
1335277207332	368	352.5	
1335277207346	368	352.5	
1335277207361	368	352.5	
1335277207375	368	352.5	
1335277207391	368	352.5	
1335277207407	368	352.5	
1335277207423	368	352.5	
1335277207441	368	352.5	
1335277207459	368	352.5	
1335277207469	368	352.5	
1335277207484	368	352.5	
1335277207506	368	352.5	
1335277207517	368	352.5	
1335277207539	368	352.5	
1335277207548	368	352.5	
1335277207572	368	352.5	
1335277207585	368	352.5	
1335277207598	368	352.5	
1335277207610	368	352.5	
1335277207624	368	352.5	
1335277207652	368	352.5	
1335277207667	368	352.5	
1335277207673	368	352.5	
1335277207688	368	352.5	
1335277207704	368	352.5	
