time,x,y,owner1335542536767,370.5,352.5,
1335542536780,370.5,352.5,
1335542536794,370.5,352.5,
1335542536810,370.5,352.5,
1335542536826,370.5,352.5,
1335542536842,370.5,352.5,
1335542536864,370.5,352.5,
1335542536874,370.5,352.5,
1335542536890,370.5,352.5,
1335542536906,370.5,352.5,
1335542536922,370.5,352.5,
1335542536938,370.5,352.5,
1335542536954,370.5,352.5,
1335542536970,370.5,352.5,
1335542536986,370.5,352.5,
1335542537002,370.5,352.5,
1335542537018,370.5,352.5,
1335542537034,370.5,352.5,
1335542537053,370.5,352.5,
1335542537066,370.5,352.5,
1335542537082,370.5,352.5,
1335542537102,370.5,352.5,
1335542537114,370.5,352.5,
1335542537130,370.5,352.5,
1335542537152,370.5,352.5,
1335542537162,370.5,352.5,
1335542537178,370.5,352.5,
1335542537194,370.5,352.5,
1335542537210,370.5,352.5,
1335542537226,370.5,352.5,
1335542537242,370.5,352.5,
1335542537258,370.5,352.5,
1335542537274,370.5,352.5,
1335542537290,370.5,352.5,
1335542537306,370.5,352.5,
1335542537322,370.5,352.5,
1335542537338,370.5,352.5,
1335542537354,370.5,352.5,
1335542537370,370.5,352.5,
1335542537386,370.5,352.5,
1335542537402,370.5,352.5,
1335542537418,370.5,352.5,
1335542537434,370.5,352.5,
1335542537450,370.5,352.5,
1335542537466,370.5,352.5,
1335542537482,370.5,352.5,
1335542537498,370.5,352.5,
1335542537514,370.5,352.5,
1335542537530,370.5,352.5,
1335542537546,370.5,352.5,
1335542537562,370.5,352.5,
1335542537578,370.5,352.5,
1335542537594,370.5,352.5,
1335542537613,370.5,352.5,
1335542537626,370.5,352.5,
1335542537642,370.5,352.5,
1335542537658,370.5,352.5,
1335542537674,370.5,352.5,
1335542537690,370.5,352.5,
1335542537709,370.5,352.5,
1335542537722,370.5,352.5,
1335542537738,370.5,352.5,
1335542537754,370.5,352.5,
1335542537770,370.5,352.5,
1335542537786,370.5,352.5,
1335542537805,370.5,352.5,
1335542537818,370.5,352.5,
1335542537834,370.5,352.5,
1335542537850,370.5,352.5,
1335542537866,370.5,352.5,
1335542537882,370.5,352.5,
1335542537898,370.5,352.5,
1335542537914,370.5,352.5,
1335542537930,370.5,352.5,
1335542537946,370.5,352.5,
1335542537962,370.5,352.5,
1335542537978,370.5,352.5,
1335542537994,370.5,352.5,
1335542538010,370.5,352.5,
1335542538026,370.5,352.5,
1335542538043,370.5,352.5,
1335542538058,370.5,352.5,
1335542538080,370.5,352.5,
1335542538090,370.5,352.5,
1335542538106,370.5,352.5,
1335542538122,370.5,352.5,
1335542538138,370.5,352.5,
1335542538154,370.5,352.5,
1335542538173,370.5,352.5,
1335542538186,370.5,352.5,
1335542538202,370.5,352.5,
1335542538218,370.5,352.5,
1335542538234,370.5,352.5,
1335542538250,370.5,352.5,
1335542538269,370.5,352.5,
1335542538282,370.5,352.5,
1335542538298,370.5,352.5,
1335542538314,370.5,352.5,
1335542538330,370.5,352.5,
1335542538346,370.5,352.5,
1335542538366,370.5,352.5,
1335542538378,370.5,352.5,
1335542538394,370.5,352.5,
1335542538410,370.5,352.5,
1335542538426,370.5,352.5,
1335542538442,370.5,352.5,
1335542538461,370.5,352.5,
1335542538474,370.5,352.5,
1335542538490,370.5,352.5,
1335542538506,370.5,352.5,
1335542538522,370.5,352.5,
1335542538538,370.5,352.5,
1335542538561,370.5,352.5,
1335542538570,370.5,352.5,
1335542538586,370.5,352.5,
1335542538602,370.5,352.5,
1335542538618,370.5,352.5,
1335542538634,370.5,352.5,
1335542538654,370.5,352.5,
1335542538666,370.5,352.5,
1335542538682,370.5,352.5,
1335542538698,370.5,352.5,
1335542538714,370.5,352.5,
1335542538730,370.5,352.5,
1335542538748,370.5,352.5,
1335542538762,370.5,352.5,
1335542538778,370.5,352.5,
1335542538794,370.5,352.5,
1335542538810,370.5,352.5,
1335542538826,370.5,352.5,
1335542538842,370.5,352.5,
1335542538858,370.5,352.5,
1335542538874,370.5,352.5,
1335542538890,370.5,352.5,
1335542538906,370.5,352.5,
1335542538922,370.5,352.5,
1335542538938,370.5,352.5,
1335542538954,370.5,352.5,
1335542538970,370.5,352.5,
1335542538986,370.5,352.5,
1335542539002,370.5,352.5,
1335542539018,370.5,352.5,
1335542539034,370.5,352.5,
1335542539050,370.5,352.5,
1335542539066,370.5,352.5,
1335542539082,370.5,352.5,
1335542539098,370.5,352.5,
1335542539114,370.5,352.5,
1335542539130,370.5,352.5,
1335542539146,370.5,352.5,
1335542539162,370.5,352.5,
1335542539178,370.5,352.5,
1335542539194,370.5,352.5,
1335542539210,370.5,352.5,
1335542539226,370.5,352.5,
1335542539242,370.5,352.5,
1335542539258,370.5,352.5,
1335542539274,370.5,352.5,
1335542539290,370.5,352.5,
1335542539306,370.5,352.5,
1335542539322,370.5,352.5,
1335542539338,370.5,352.5,
1335542539354,370.5,352.5,
1335542539370,370.5,352.5,
1335542539386,370.5,352.5,
1335542539402,370.5,352.5,
1335542539418,370.5,352.5,
1335542539434,370.5,352.5,
1335542539450,370.5,352.5,
1335542539466,370.5,352.5,
1335542539482,370.5,352.5,
1335542539498,370.5,352.5,
1335542539514,370.5,352.5,
1335542539530,370.5,352.5,
1335542539546,370.5,352.5,
1335542539562,370.5,352.5,
1335542539578,370.5,352.5,
1335542539594,370.5,352.5,
1335542539610,370.5,352.5,
1335542539626,370.5,352.5,
1335542539642,370.5,352.5,
1335542539658,370.5,352.5,
1335542539674,370.5,352.5,
1335542539690,370.5,352.5,
1335542539706,370.5,352.5,
1335542539722,370.5,352.5,
1335542539738,370.5,352.5,
1335542539754,370.5,352.5,
1335542539770,370.5,352.5,
1335542539786,370.5,352.5,
1335542539802,370.5,352.5,
1335542539818,370.5,352.5,
1335542539834,370.5,352.5,
1335542539850,370.5,352.5,
1335542539866,370.5,352.5,
1335542539882,370.5,352.5,
1335542539898,370.5,352.5,
1335542539914,370.5,352.5,
1335542539930,370.5,352.5,
1335542539946,370.5,352.5,
1335542539962,370.5,352.5,
1335542539978,370.5,352.5,
1335542539994,370.5,352.5,
1335542540010,370.5,352.5,
1335542540026,370.5,352.5,
1335542540042,370.5,352.5,
1335542540058,370.5,352.5,
1335542540074,370.5,352.5,
1335542540090,370.5,352.5,
1335542540106,370.5,352.5,
1335542540122,370.5,352.5,
1335542540138,370.5,352.5,
1335542540154,370.5,352.5,
1335542540170,370.5,352.5,
1335542540186,370.5,352.5,
1335542540202,370.5,352.5,
1335542540218,370.5,352.5,
1335542540234,370.5,352.5,
1335542540250,370.5,352.5,
1335542540266,370.5,352.5,
1335542540282,370.5,352.5,
1335542540298,370.5,352.5,
1335542540314,370.5,352.5,
1335542540330,370.5,352.5,
1335542540346,370.5,352.5,
1335542540362,370.5,352.5,
1335542540378,370.5,352.5,
1335542540394,370.5,352.5,
1335542540410,370.5,352.5,
1335542540426,370.5,352.5,
1335542540442,370.5,352.5,
1335542540458,370.5,352.5,
1335542540474,370.5,352.5,
1335542540490,370.5,352.5,
1335542540506,370.5,352.5,
1335542540522,370.5,352.5,
1335542540538,370.5,352.5,
1335542540554,370.5,352.5,
1335542540570,370.5,352.5,
1335542540586,370.5,352.5,
1335542540602,370.5,352.5,
1335542540618,370.5,352.5,
1335542540634,370.5,352.5,
1335542540650,370.5,352.5,
1335542540666,370.5,352.5,
1335542540682,370.5,352.5,
1335542540698,370.5,352.5,
1335542540714,370.5,352.5,
1335542540730,370.5,352.5,
1335542540746,370.5,352.5,
1335542540762,370.5,352.5,
1335542540778,370.5,352.5,
1335542540794,370.5,352.5,
1335542540810,370.5,352.5,
1335542540826,370.5,352.5,
1335542540842,370.5,352.5,
1335542540858,370.5,352.5,
1335542540874,370.5,352.5,
1335542540890,370.5,352.5,
1335542540906,370.5,352.5,
1335542540922,370.5,352.5,
1335542540938,370.5,352.5,
1335542540954,370.5,352.5,
1335542540970,370.5,352.5,
1335542540986,370.5,352.5,
1335542541002,370.5,352.5,
1335542541018,370.5,352.5,
1335542541034,370.5,352.5,
1335542541050,370.5,352.5,
1335542541066,370.5,352.5,
1335542541082,370.5,352.5,
1335542541098,370.5,352.5,
1335542541114,370.5,352.5,
1335542541130,370.5,352.5,
1335542541146,370.5,352.5,
1335542541162,370.5,352.5,
1335542541178,370.5,352.5,
1335542541194,370.5,352.5,
1335542541210,370.5,352.5,
1335542541226,370.5,352.5,
1335542541242,370.5,352.5,
1335542541258,370.5,352.5,
1335542541274,370.5,352.5,
1335542541290,370.5,352.5,
1335542541306,370.5,352.5,
1335542541322,370.5,352.5,
1335542541338,370.5,352.5,
1335542541354,370.5,352.5,
1335542541370,370.5,352.5,
1335542541386,370.5,352.5,
1335542541402,370.5,352.5,
1335542541418,370.5,352.5,
1335542541434,370.5,352.5,
1335542541450,370.5,352.5,
1335542541466,370.5,352.5,
1335542541482,370.5,352.5,
1335542541498,370.5,352.5,
1335542541514,370.5,352.5,
1335542541530,370.5,352.5,
1335542541546,370.5,352.5,
1335542541562,370.5,352.5,
1335542541578,370.5,352.5,
1335542541594,370.5,352.5,
1335542541610,370.5,352.5,
1335542541626,370.5,352.5,
1335542541642,370.5,352.5,
1335542541658,370.5,352.5,
1335542541674,370.5,352.5,
1335542541690,370.5,352.5,
1335542541706,370.5,352.5,
1335542541722,370.5,352.5,
1335542541738,370.5,352.5,
1335542541754,370.5,352.5,
1335542541770,370.5,352.5,
1335542541786,370.5,352.5,
1335542541802,370.5,352.5,
1335542541818,370.5,352.5,
1335542541834,370.5,352.5,
1335542541850,370.5,352.5,
1335542541866,370.5,352.5,
1335542541882,370.5,352.5,
1335542541898,370.5,352.5,
