1335277203989	-0.5	520.5	
1335277204005	-0.5	520.5	
1335277204020	-0.5	520.5	
1335277204036	-0.5	520.5	
1335277204052	-0.5	520.5	
1335277204067	-0.5	520.5	
1335277204085	-0.5	520.5	
1335277204100	-0.5	520.5	
1335277204116	-0.5	520.5	
1335277204132	-0.5	520.5	
1335277204147	-0.5	520.5	
1335277204162	-0.5	520.5	
1335277204177	-0.5	520.5	
1335277204195	-0.5	520.5	
1335277204207	-0.5	520.5	
1335277204228	-0.5	520.5	
1335277204242	-0.5	520.5	
1335277204256	-0.5	520.5	
1335277204272	-0.5	520.5	
1335277204288	-0.5	520.5	
1335277204306	-0.5	520.5	
1335277204324	-0.5	520.5	
1335277204333	-0.5	520.5	
1335277204353	-0.5	520.5	
1335277204363	-0.5	520.5	
1335277204385	-0.5	520.5	
1335277204396	-0.5	520.5	
1335277204418	-0.5	520.5	
1335277204430	-0.5	520.5	
1335277204442	-0.5	520.5	
1335277204468	-0.5	520.5	
1335277204481	-0.5	520.5	
1335277204494	-0.5	520.5	
1335277204508	-0.5	520.5	
1335277204522	-0.5	520.5	
1335277204537	-0.5	520.5	
1335277204552	-0.5	520.5	
1335277204567	-0.5	520.5	
1335277204583	-0.5	520.5	
1335277204613	-0.5	520.5	
1335277204629	-0.5	520.5	
1335277204644	-0.5	520.5	
1335277204660	-0.5	520.5	
1335277204676	-0.5	520.5	
1335277204691	-0.5	520.5	
1335277204709	-0.5	520.5	
1335277204724	-0.5	520.5	
1335277204740	-0.5	520.5	
1335277204756	-0.5	520.5	
1335277204771	-0.5	520.5	
1335277204786	-0.5	520.5	
1335277204801	-0.5	520.5	
1335277204819	-0.5	520.5	
1335277204831	-0.5	520.5	
1335277204852	-0.5	520.5	
1335277204866	-0.5	520.5	
1335277204880	-0.5	520.5	
1335277204896	-0.5	520.5	
1335277204912	-0.5	520.5	
1335277204930	-0.5	520.5	
1335277204948	-0.5	520.5	
1335277204957	-0.5	520.5	
1335277204973	-0.5	520.5	
1335277204993	-0.5	520.5	
1335277205004	-0.5	520.5	
1335277205026	-0.5	520.5	
1335277205037	-0.5	520.5	
1335277205061	-0.5	520.5	
1335277205073	-0.5	520.5	
1335277205086	-0.5	520.5	
1335277205099	-0.5	520.5	
1335277205112	-0.5	520.5	
1335277205140	-0.5	520.5	
1335277205154	-0.5	520.5	
1335277205169	-0.5	520.5	
1335277205184	-0.5	520.5	
1335277205199	-0.5	520.5	
1335277205215	-0.5	520.5	
1335277205237	-0.5	520.5	
1335277205253	-0.5	520.5	
1335277205268	-0.5	520.5	
1335277205284	-0.5	520.5	
1335277205300	-0.5	520.5	
1335277205315	-0.5	520.5	
1335277205333	-0.5	520.5	
1335277205348	-0.5	520.5	
1335277205364	-0.5	520.5	
1335277205380	-0.5	520.5	
1335277205395	-0.5	520.5	
1335277205410	-0.5	520.5	
1335277205425	-0.5	520.5	
1335277205443	-0.5	520.5	
1335277205455	-0.5	520.5	
1335277205476	-0.5	520.5	
1335277205490	-0.5	520.5	
1335277205504	-0.5	520.5	
1335277205520	-0.5	520.5	
1335277205536	-0.5	520.5	
1335277205554	-0.5	520.5	
1335277205572	-0.5	520.5	
1335277205581	-0.5	520.5	
1335277205601	-0.5	520.5	
1335277205611	-0.5	520.5	
1335277205633	-0.5	520.5	
1335277205644	-0.5	520.5	
1335277205666	-0.5	520.5	
1335277205678	-0.5	520.5	
1335277205690	-0.5	520.5	
1335277205716	-0.5	520.5	
1335277205729	-0.5	520.5	
1335277205742	-0.5	520.5	
1335277205756	-0.5	520.5	
1335277205770	-0.5	520.5	
1335277205785	-0.5	520.5	
1335277205800	-0.5	520.5	
1335277205815	-0.5	520.5	
1335277205831	-0.5	520.5	
1335277205861	-0.5	520.5	
1335277205877	-0.5	520.5	
1335277205892	-0.5	520.5	
1335277205908	-0.5	520.5	
1335277205924	-0.5	520.5	
1335277205939	-0.5	520.5	
1335277205957	-0.5	520.5	
1335277205972	-0.5	520.5	
1335277205987	-0.5	520.5	
