time,x,y,owner1335575830990,373,352.5,
1335575830990,373,352.5,
1335575831005,373,352.5,
1335575831021,373,352.5,
1335575831037,373,352.5,
1335575831053,373,352.5,
1335575831069,373,352.5,
1335575831085,373,352.5,
1335575831101,373,352.5,
1335575831117,373,352.5,
1335575831133,373,352.5,
1335575831149,373,352.5,
1335575831165,373,352.5,
1335575831181,373,352.5,
1335575831197,373,352.5,
1335575831215,373,352.5,
1335575831229,373,352.5,
1335575831245,373,352.5,
1335575831266,373,352.5,
1335575831277,373,352.5,
1335575831293,373,352.5,
1335575831309,373,352.5,
1335575831325,373,352.5,
1335575831341,373,352.5,
1335575831357,373,352.5,
1335575831373,373,352.5,
1335575831389,373,352.5,
1335575831405,373,352.5,
1335575831421,373,352.5,
1335575831437,373,352.5,
1335575831453,373,352.5,
1335575831469,373,352.5,
1335575831492,373,352.5,
1335575831501,373,352.5,
1335575831517,373,352.5,
1335575831533,373,352.5,
1335575831549,373,352.5,
1335575831565,373,352.5,
1335575831581,373,352.5,
1335575831599,373,352.5,
1335575831613,373,352.5,
1335575831629,373,352.5,
1335575831645,373,352.5,
1335575831661,373,352.5,
1335575831677,373,352.5,
1335575831698,373,352.5,
1335575831709,373,352.5,
1335575831725,373,352.5,
1335575831741,373,352.5,
1335575831757,373,352.5,
1335575831773,373,352.5,
1335575831797,373,352.5,
1335575831805,373,352.5,
1335575831821,373,352.5,
1335575831837,373,352.5,
1335575831854,373,352.5,
1335575831870,373,352.5,
1335575831885,373,352.5,
1335575831901,373,352.5,
1335575831917,373,352.5,
1335575831933,373,352.5,
1335575831949,373,352.5,
1335575831965,373,352.5,
1335575831981,373,352.5,
1335575831997,373,352.5,
1335575832013,373,352.5,
1335575832029,373,352.5,
1335575832045,373,352.5,
1335575832061,373,352.5,
1335575832077,373,352.5,
1335575832093,373,352.5,
1335575832109,373,352.5,
1335575832125,373,352.5,
1335575832141,373,352.5,
1335575832157,373,352.5,
1335575832173,373,352.5,
1335575832189,373,352.5,
1335575832205,373,352.5,
1335575832221,373,352.5,
1335575832237,373,352.5,
1335575832253,373,352.5,
1335575832269,373,352.5,
1335575832285,373,352.5,
1335575832301,373,352.5,
1335575832317,373,352.5,
1335575832333,373,352.5,
1335575832349,373,352.5,
1335575832365,373,352.5,
1335575832381,373,352.5,
1335575832397,373,352.5,
1335575832413,373,352.5,
1335575832429,373,352.5,
1335575832445,373,352.5,
1335575832461,373,352.5,
1335575832477,373,352.5,
1335575832493,373,352.5,
1335575832509,373,352.5,
1335575832525,373,352.5,
1335575832541,373,352.5,
1335575832557,373,352.5,
1335575832573,373,352.5,
1335575832589,373,352.5,
1335575832605,373,352.5,
1335575832621,373,352.5,
1335575832637,373,352.5,
1335575832653,373,352.5,
1335575832669,373,352.5,
1335575832685,373,352.5,
1335575832701,373,352.5,
1335575832717,373,352.5,
1335575832733,373,352.5,
1335575832749,373,352.5,
1335575832765,373,352.5,
1335575832781,373,352.5,
1335575832797,373,352.5,
1335575832813,373,352.5,
1335575832829,373,352.5,
1335575832845,373,352.5,
1335575832861,373,352.5,
1335575832877,373,352.5,
1335575832893,373,352.5,
1335575832909,373,352.5,
1335575832925,373,352.5,
1335575832941,373,352.5,
1335575832957,373,352.5,
1335575832973,373,352.5,
1335575832989,373,352.5,
1335575833005,373,352.5,
1335575833021,373,352.5,
1335575833037,373,352.5,
1335575833053,373,352.5,
1335575833069,373,352.5,
1335575833085,373,352.5,
1335575833101,373,352.5,
1335575833117,373,352.5,
1335575833133,373,352.5,
1335575833149,373,352.5,
1335575833165,373,352.5,
1335575833181,373,352.5,
1335575833197,373,352.5,
1335575833213,373,352.5,
1335575833229,373,352.5,
1335575833245,373,352.5,
1335575833261,373,352.5,
1335575833277,373,352.5,
1335575833293,373,352.5,
1335575833309,373,352.5,
1335575833325,373,352.5,
1335575833341,373,352.5,
1335575833357,373,352.5,
1335575833373,373,352.5,
1335575833389,373,352.5,
1335575833405,373,352.5,
1335575833421,373,352.5,
1335575833437,373,352.5,
1335575833453,373,352.5,
1335575833469,373,352.5,
1335575833485,373,352.5,
1335575833501,373,352.5,
1335575833517,373,352.5,
1335575833533,373,352.5,
1335575833549,373,352.5,
1335575833565,373,352.5,
1335575833581,373,352.5,
1335575833597,373,352.5,
1335575833613,373,352.5,
1335575833629,373,352.5,
1335575833645,373,352.5,
1335575833661,373,352.5,
1335575833677,373,352.5,
1335575833693,373,352.5,
1335575833709,373,352.5,
1335575833725,373,352.5,
1335575833741,373,352.5,
1335575833757,373,352.5,
1335575833773,373,352.5,
1335575833789,373,352.5,
1335575833805,373,352.5,
1335575833821,373,352.5,
1335575833837,373,352.5,
1335575833853,373,352.5,
1335575833869,373,352.5,
1335575833885,373,352.5,
1335575833901,373,352.5,
1335575833917,373,352.5,
1335575833933,373,352.5,
1335575833949,373,352.5,
1335575833965,373,352.5,
1335575833981,373,352.5,
1335575833997,373,352.5,
1335575834013,373,352.5,
1335575834029,373,352.5,
1335575834045,373,352.5,
1335575834061,373,352.5,
1335575834077,373,352.5,
1335575834093,373,352.5,
1335575834109,373,352.5,
1335575834125,373,352.5,
1335575834141,373,352.5,
1335575834157,373,352.5,
1335575834173,373,352.5,
1335575834189,373,352.5,
1335575834205,373,352.5,
1335575834221,373,352.5,
1335575834237,373,352.5,
1335575834253,373,352.5,
1335575834269,373,352.5,
1335575834285,373,352.5,
1335575834301,373,352.5,
1335575834317,373,352.5,
1335575834333,373,352.5,
1335575834349,373,352.5,
1335575834365,373,352.5,
1335575834381,373,352.5,
1335575834397,373,352.5,
1335575834413,373,352.5,
1335575834429,373,352.5,
1335575834445,373,352.5,
1335575834461,373,352.5,
1335575834477,373,352.5,
1335575834493,373,352.5,
1335575834509,373,352.5,
1335575834525,373,352.5,
1335575834541,373,352.5,
1335575834557,373,352.5,
1335575834573,373,352.5,
1335575834589,373,352.5,
1335575834605,373,352.5,
1335575834621,373,352.5,
1335575834637,373,352.5,
1335575834653,373,352.5,
1335575834669,373,352.5,
1335575834685,373,352.5,
1335575834701,373,352.5,
1335575834717,373,352.5,
1335575834733,373,352.5,
1335575834749,373,352.5,
1335575834765,373,352.5,
1335575834781,373,352.5,
1335575834797,373,352.5,
1335575834813,373,352.5,
1335575834829,373,352.5,
1335575834845,373,352.5,
1335575834861,373,352.5,
1335575834877,373,352.5,
1335575834893,373,352.5,
1335575834909,373,352.5,
1335575834925,373,352.5,
1335575834941,373,352.5,
1335575834957,373,352.5,
1335575834973,373,352.5,
1335575834989,373,352.5,
1335575835005,373,352.5,
1335575835022,373,352.5,
1335575835037,373,352.5,
1335575835053,373,352.5,
1335575835069,373,352.5,
1335575835085,373,352.5,
1335575835101,373,352.5,
1335575835117,373,352.5,
1335575835133,373,352.5,
1335575835149,373,352.5,
1335575835165,373,352.5,
1335575835181,373,352.5,
1335575835197,373,352.5,
1335575835213,373,352.5,
1335575835229,373,352.5,
1335575835245,373,352.5,
1335575835261,373,352.5,
1335575835277,373,352.5,
1335575835293,373,352.5,
1335575835309,373,352.5,
1335575835325,373,352.5,
1335575835341,373,352.5,
1335575835357,373,352.5,
1335575835373,373,352.5,
1335575835389,373,352.5,
1335575835405,373,352.5,
1335575835421,373,352.5,
1335575835437,373,352.5,
1335575835453,373,352.5,
1335575835469,373,352.5,
1335575835485,373,352.5,
1335575835501,373,352.5,
1335575835517,373,352.5,
1335575835533,373,352.5,
1335575835549,373,352.5,
1335575835565,373,352.5,
