time,x,y,rot,pointangle1335575830990,635.5,-54.5,0,
1335575830990,635.5,-54.5,0,
1335575831005,635.5,-54.5,0,
1335575831021,635.5,-54.5,0,
1335575831037,635.5,-54.5,0,
1335575831053,635.5,-54.5,0,
1335575831077,635.5,-54.5,0,
1335575831085,635.5,-54.5,0,
1335575831101,635.5,-54.5,0,
1335575831117,635.5,-54.5,0,
1335575831133,635.5,-54.5,0,
1335575831149,635.5,-54.5,0,
1335575831166,635.5,-54.5,0,
1335575831181,635.5,-54.5,0,
1335575831197,635.5,-54.5,0,
1335575831215,635.5,-54.5,0,
1335575831229,635.5,-54.5,0,
1335575831245,635.5,-54.5,0,
1335575831266,635.5,-54.5,0,
1335575831277,635.5,-54.5,0,
1335575831293,635.5,-54.5,0,
1335575831309,635.5,-54.5,0,
1335575831326,635.5,-54.5,0,
1335575831341,635.5,-54.5,0,
1335575831357,635.5,-54.5,0,
1335575831373,635.5,-54.5,0,
1335575831389,635.5,-54.5,0,
1335575831406,635.5,-54.5,0,
1335575831421,635.5,-54.5,0,
1335575831437,635.5,-54.5,0,
1335575831453,635.5,-54.5,0,
1335575831469,635.5,-54.5,0,
1335575831492,635.5,-54.5,0,
1335575831501,635.5,-54.5,0,
1335575831517,635.5,-54.5,0,
1335575831533,635.5,-54.5,0,
1335575831549,635.5,-54.5,0,
1335575831565,635.5,-54.5,0,
1335575831581,635.5,-54.5,0,
1335575831600,635.5,-54.5,0,
1335575831613,635.5,-54.5,0,
1335575831629,635.5,-54.5,0,
1335575831645,635.5,-54.5,0,
1335575831661,635.5,-54.5,0,
1335575831677,635.5,-54.5,0,
1335575831699,635.5,-54.5,0,
1335575831709,635.5,-54.5,0,
1335575831725,635.5,-54.5,0,
1335575831741,635.5,-54.5,0,
1335575831757,635.5,-54.5,0,
1335575831773,635.5,-54.5,0,
1335575831797,635.0665720419362,-52.54752971721242,-0.21844719180284589,
1335575831805,635.0665720419362,-52.54752971721242,-0.21844719180284589,
1335575831821,635.0665720419362,-52.54752971721242,-0.21844719180284589,
1335575831837,634.6331440838724,-50.59505943442484,-0.21844719180284589,
1335575831854,634.6331440838724,-50.59505943442484,-0.21844719180284589,
1335575831870,634.6331440838724,-50.59505943442484,-0.21844719180284589,
1335575831885,634.1997161258085,-48.64258915163726,-0.21844719180284589,
1335575831901,634.1997161258085,-48.64258915163726,-0.21844719180284589,
1335575831917,634.1997161258085,-48.64258915163726,-0.21844719180284589,
1335575831933,633.7662881677447,-46.69011886884968,-0.21844719180284589,
1335575831950,633.7662881677447,-46.69011886884968,-0.21844719180284589,
1335575831965,633.7662881677447,-46.69011886884968,-0.21844719180284589,
1335575831981,633.3328602096809,-44.7376485860621,-0.2184471918028461,
1335575831998,633.3328602096809,-44.7376485860621,-0.2184471918028461,
1335575832013,633.3328602096809,-44.7376485860621,-0.2184471918028461,
1335575832030,633.3328602096809,-44.7376485860621,-0.2184471918028461,
1335575832045,632.8994322516171,-42.78517830327452,-0.2184471918028461,
1335575832061,632.8994322516171,-42.78517830327452,-0.2184471918028461,
1335575832077,632.8994322516171,-42.78517830327452,-0.2184471918028461,
1335575832093,632.4660042935533,-40.83270802048694,-0.2184471918028461,
1335575832109,632.4660042935533,-40.83270802048694,-0.2184471918028461,
1335575832125,632.4660042935533,-40.83270802048694,-0.2184471918028461,
1335575832141,632.0325763354895,-38.88023773769936,-0.2184471918028461,
1335575832157,632.0325763354895,-38.88023773769936,-0.2184471918028461,
1335575832174,632.0325763354895,-38.88023773769936,-0.2184471918028461,
1335575832189,631.5991483774256,-36.92776745491178,-0.21844719180284633,
1335575832205,631.5991483774256,-36.92776745491178,-0.21844719180284633,
1335575832221,631.5991483774256,-36.92776745491178,-0.21844719180284633,
1335575832238,631.1657204193618,-34.9752971721242,-0.21844719180284633,
1335575832253,631.1657204193618,-34.9752971721242,-0.21844719180284633,
1335575832269,631.1657204193618,-34.9752971721242,-0.21844719180284633,
1335575832285,630.732292461298,-33.02282688933662,-0.21844719180284633,
1335575832302,630.732292461298,-33.02282688933662,-0.21844719180284633,
1335575832317,630.732292461298,-33.02282688933662,-0.21844719180284633,
1335575832334,630.2988645032342,-31.07035660654904,-0.21844719180284633,
1335575832350,630.2988645032342,-31.07035660654904,-0.21844719180284633,
1335575832365,630.2988645032342,-31.07035660654904,-0.21844719180284633,
1335575832381,630.2988645032342,-31.07035660654904,-0.21844719180284633,
1335575832397,629.8654365451704,-29.11788632376146,-0.21844719180284633,
1335575832413,629.8654365451704,-29.11788632376146,-0.21844719180284633,
1335575832429,629.8654365451704,-29.11788632376146,-0.21844719180284633,
1335575832446,629.4320085871066,-27.16541604097388,-0.21844719180284655,
1335575832461,629.4320085871066,-27.16541604097388,-0.21844719180284655,
1335575832478,629.4320085871066,-27.16541604097388,-0.21844719180284655,
1335575832493,628.9985806290427,-25.2129457581863,-0.21844719180284655,
1335575832510,628.9985806290427,-25.2129457581863,-0.21844719180284655,
1335575832525,628.9985806290427,-25.2129457581863,-0.21844719180284655,
1335575832541,628.5651526709789,-23.26047547539872,-0.21844719180284655,
1335575832557,628.5651526709789,-23.26047547539872,-0.21844719180284655,
1335575832573,628.5651526709789,-23.26047547539872,-0.21844719180284655,
1335575832589,628.1317247129151,-21.30800519261114,-0.21844719180284655,
1335575832605,628.1317247129151,-21.30800519261114,-0.21844719180284655,
1335575832621,628.1317247129151,-21.30800519261114,-0.21844719180284655,
1335575832637,627.6982967548513,-19.35553490982356,-0.21844719180284677,
1335575832653,627.6982967548513,-19.35553490982356,-0.21844719180284677,
1335575832669,627.6982967548513,-19.35553490982356,-0.21844719180284677,
1335575832685,627.2648687967875,-17.40306462703598,-0.21844719180284677,
1335575832701,627.2648687967875,-17.40306462703598,-0.21844719180284677,
1335575832717,627.2648687967875,-17.40306462703598,-0.21844719180284677,
1335575832733,626.8314408387237,-15.450594344248401,-0.21844719180284677,
1335575832749,626.8314408387237,-15.450594344248401,-0.21844719180284677,
1335575832765,626.8314408387237,-15.450594344248401,-0.21844719180284677,
1335575832781,626.8314408387237,-15.450594344248401,-0.21844719180284677,
1335575832797,626.3980128806598,-13.498124061460821,-0.21844719180284677,
1335575832813,626.3980128806598,-13.498124061460821,-0.21844719180284677,
1335575832830,626.3980128806598,-13.498124061460821,-0.21844719180284677,
1335575832846,625.964584922596,-11.545653778673241,-0.218447191802847,
1335575832861,625.964584922596,-11.545653778673241,-0.218447191802847,
1335575832877,625.964584922596,-11.545653778673241,-0.218447191802847,
1335575832893,625.5311569645322,-9.593183495885663,-0.218447191802847,
1335575832909,625.5311569645322,-9.593183495885663,-0.218447191802847,
1335575832925,625.5311569645322,-9.593183495885663,-0.218447191802847,
1335575832941,625.0977290064684,-7.640713213098084,-0.218447191802847,
1335575832958,625.0977290064684,-7.640713213098084,-0.218447191802847,
1335575832974,625.0977290064684,-7.640713213098084,-0.218447191802847,
1335575832989,624.6643010484046,-5.688242930310505,-0.218447191802847,
1335575833005,624.6643010484046,-5.688242930310505,-0.218447191802847,
1335575833021,624.6643010484046,-5.688242930310505,-0.218447191802847,
1335575833037,624.2308730903408,-3.735772647522926,-0.21844719180284722,
1335575833053,624.2308730903408,-3.735772647522926,-0.21844719180284722,
1335575833069,624.2308730903408,-3.735772647522926,-0.21844719180284722,
1335575833085,623.797445132277,-1.783302364735347,-0.21844719180284722,
1335575833102,623.797445132277,-1.783302364735347,-0.21844719180284722,
1335575833117,623.797445132277,-1.783302364735347,-0.21844719180284722,
1335575833133,623.797445132277,-1.783302364735347,-0.21844719180284722,
1335575833149,623.3640171742131,0.16916791805223186,-0.21844719180284722,
1335575833166,623.3640171742131,0.16916791805223186,-0.21844719180284722,
1335575833181,623.3640171742131,0.16916791805223186,-0.21844719180284722,
1335575833197,622.9305892161493,2.1216382008398105,-0.21844719180284722,
1335575833213,622.9305892161493,2.1216382008398105,-0.21844719180284722,
1335575833229,622.9305892161493,2.1216382008398105,-0.21844719180284722,
1335575833245,622.4971612580855,4.0741084836273895,-0.21844719180284744,
1335575833262,622.4971612580855,4.0741084836273895,-0.21844719180284744,
1335575833277,622.4971612580855,4.0741084836273895,-0.21844719180284744,
1335575833293,622.0637333000217,6.026578766414968,-0.21844719180284744,
1335575833309,622.0637333000217,6.026578766414968,-0.21844719180284744,
1335575833325,622.0637333000217,6.026578766414968,-0.21844719180284744,
1335575833341,621.6303053419579,7.979049049202546,-0.21844719180284744,
1335575833357,621.6303053419579,7.979049049202546,-0.21844719180284744,
1335575833373,621.6303053419579,7.979049049202546,-0.21844719180284744,
1335575833389,621.196877383894,9.931519331990124,-0.21844719180284744,
1335575833405,621.196877383894,9.931519331990124,-0.21844719180284744,
1335575833421,621.196877383894,9.931519331990124,-0.21844719180284744,
1335575833437,620.7634494258302,11.883989614777702,-0.21844719180284766,
1335575833453,620.7634494258302,11.883989614777702,-0.21844719180284766,
1335575833469,620.7634494258302,11.883989614777702,-0.21844719180284766,
1335575833485,620.3300214677664,13.83645989756528,-0.21844719180284766,
1335575833501,620.3300214677664,13.83645989756528,-0.21844719180284766,
1335575833517,620.3300214677664,13.83645989756528,-0.21844719180284766,
1335575833533,620.3300214677664,13.83645989756528,-0.21844719180284766,
1335575833549,619.8965935097026,15.788930180352859,-0.21844719180284766,
1335575833565,619.8965935097026,15.788930180352859,-0.21844719180284766,
1335575833582,619.8965935097026,15.788930180352859,-0.21844719180284766,
1335575833597,619.4631655516388,17.741400463140437,-0.21844719180284788,
1335575833613,619.4631655516388,17.741400463140437,-0.21844719180284788,
1335575833630,619.4631655516388,17.741400463140437,-0.21844719180284788,
1335575833645,619.029737593575,19.693870745928017,-0.21844719180284788,
1335575833661,619.029737593575,19.693870745928017,-0.21844719180284788,
1335575833678,619.029737593575,19.693870745928017,-0.21844719180284788,
1335575833693,618.5963096355111,21.646341028715597,-0.21844719180284788,
1335575833709,618.5963096355111,21.646341028715597,-0.21844719180284788,
1335575833725,618.5963096355111,21.646341028715597,-0.21844719180284788,
1335575833741,618.1628816774473,23.598811311503177,-0.2184471918028481,
1335575833757,618.1628816774473,23.598811311503177,-0.2184471918028481,
1335575833773,618.1628816774473,23.598811311503177,-0.2184471918028481,
1335575833789,617.7294537193835,25.551281594290757,-0.2184471918028481,
1335575833805,617.7294537193835,25.551281594290757,-0.2184471918028481,
1335575833821,617.7294537193835,25.551281594290757,-0.2184471918028481,
1335575833837,617.2960257613197,27.503751877078336,-0.2184471918028481,
1335575833853,617.2960257613197,27.503751877078336,-0.2184471918028481,
1335575833869,617.2960257613197,27.503751877078336,-0.2184471918028481,
1335575833885,616.8625978032559,29.456222159865916,-0.2184471918028481,
1335575833901,616.8625978032559,29.456222159865916,-0.2184471918028481,
1335575833917,616.8625978032559,29.456222159865916,-0.2184471918028481,
1335575833934,616.8625978032559,29.456222159865916,-0.2184471918028481,
1335575833950,616.4291698451921,31.408692442653496,-0.21844719180284833,
1335575833965,616.4291698451921,31.408692442653496,-0.21844719180284833,
1335575833982,616.4291698451921,31.408692442653496,-0.21844719180284833,
1335575833997,615.9957418871282,33.361162725441076,-0.21844719180284833,
1335575834014,615.9957418871282,33.361162725441076,-0.21844719180284833,
1335575834029,615.9957418871282,33.361162725441076,-0.21844719180284833,
1335575834045,615.5623139290644,35.313633008228656,-0.21844719180284833,
1335575834062,615.5623139290644,35.313633008228656,-0.21844719180284833,
1335575834077,615.5623139290644,35.313633008228656,-0.21844719180284833,
1335575834093,615.1288859710006,37.266103291016236,-0.21844719180284855,
1335575834109,615.1288859710006,37.266103291016236,-0.21844719180284855,
1335575834125,615.1288859710006,37.266103291016236,-0.21844719180284855,
1335575834141,614.6954580129368,39.218573573803816,-0.21844719180284855,
1335575834157,614.6954580129368,39.218573573803816,-0.21844719180284855,
1335575834173,614.6954580129368,39.218573573803816,-0.21844719180284855,
1335575834189,614.262030054873,41.171043856591396,-0.21844719180284855,
1335575834205,614.262030054873,41.171043856591396,-0.21844719180284855,
1335575834221,614.262030054873,41.171043856591396,-0.21844719180284855,
1335575834237,613.8286020968092,43.123514139378976,-0.21844719180284877,
1335575834254,613.8286020968092,43.123514139378976,-0.21844719180284877,
1335575834269,613.8286020968092,43.123514139378976,-0.21844719180284877,
1335575834285,613.8286020968092,43.123514139378976,-0.21844719180284877,
1335575834301,613.3951741387453,45.075984422166556,-0.21844719180284877,
1335575834317,613.3951741387453,45.075984422166556,-0.21844719180284877,
1335575834333,613.3951741387453,45.075984422166556,-0.21844719180284877,
1335575834349,612.9617461806815,47.028454704954136,-0.21844719180284877,
1335575834365,612.9617461806815,47.028454704954136,-0.21844719180284877,
1335575834381,612.9617461806815,47.028454704954136,-0.21844719180284877,
1335575834397,612.5283182226177,48.980924987741716,-0.218447191802849,
1335575834413,612.5283182226177,48.980924987741716,-0.218447191802849,
1335575834429,612.5283182226177,48.980924987741716,-0.218447191802849,
1335575834445,612.0948902645539,50.933395270529296,-0.218447191802849,
1335575834461,612.0948902645539,50.933395270529296,-0.218447191802849,
1335575834477,612.0948902645539,50.933395270529296,-0.218447191802849,
1335575834493,611.6614623064901,52.885865553316876,-0.218447191802849,
1335575834509,611.6614623064901,52.885865553316876,-0.218447191802849,
1335575834525,611.6614623064901,52.885865553316876,-0.218447191802849,
1335575834541,611.2280343484263,54.838335836104456,-0.21844719180284922,
1335575834557,611.2280343484263,54.838335836104456,-0.21844719180284922,
1335575834574,611.2280343484263,54.838335836104456,-0.21844719180284922,
1335575834589,610.7946063903624,56.790806118892036,-0.21844719180284922,
1335575834605,610.7946063903624,56.790806118892036,-0.21844719180284922,
1335575834621,610.7946063903624,56.790806118892036,-0.21844719180284922,
1335575834637,610.3611784322986,58.743276401679616,-0.21844719180284922,
1335575834653,610.3611784322986,58.743276401679616,-0.21844719180284922,
1335575834669,610.3611784322986,58.743276401679616,-0.21844719180284922,
1335575834685,610.3611784322986,58.743276401679616,-0.21844719180284922,
1335575834701,609.9277504742348,60.695746684467196,-0.21844719180284944,
1335575834717,609.9277504742348,60.695746684467196,-0.21844719180284944,
1335575834733,609.9277504742348,60.695746684467196,-0.21844719180284944,
1335575834749,609.494322516171,62.648216967254776,-0.21844719180284944,
1335575834766,609.494322516171,62.648216967254776,-0.21844719180284944,
1335575834782,609.494322516171,62.648216967254776,-0.21844719180284944,
1335575834797,609.0608945581072,64.60068725004236,-0.21844719180284944,
1335575834813,609.0608945581072,64.60068725004236,-0.21844719180284944,
1335575834829,609.0608945581072,64.60068725004236,-0.21844719180284944,
1335575834845,608.6274666000434,66.55315753282993,-0.21844719180284966,
1335575834861,608.6274666000434,66.55315753282993,-0.21844719180284966,
