time,x,y,owner1347041182306,863.5,-54.5,
1347041182342,863.5,-54.5,
1347041182342,863.5,-54.5,
1347041182357,863.5,-54.5,
1347041182373,863.5,-54.5,
1347041182389,863.5,-54.5,
1347041182405,863.5,-54.5,
1347041182421,863.5,-54.5,
1347041182437,863.5,-54.5,
1347041182453,863.5,-54.5,
1347041182469,863.5,-54.5,
1347041182485,863.5,-54.5,
1347041182501,863.5,-54.5,
1347041182517,863.5,-54.5,
1347041182533,863.5,-54.5,
1347041182549,863.5,-54.5,
1347041182565,863.5,-54.5,
1347041182581,863.5,-54.5,
1347041182597,863.5,-54.5,
1347041182619,863.5,-54.5,
1347041182629,863.5,-54.5,
1347041182645,863.5,-54.5,
1347041182661,863.5,-54.5,
1347041182677,863.5,-54.5,
1347041182693,863.5,-54.5,
1347041182709,863.5,-54.5,
1347041182725,863.5,-54.5,
1347041182741,863.5,-54.5,
1347041182757,863.5,-54.5,
1347041182773,863.5,-54.5,
1347041182789,863.5,-54.5,
1347041182805,863.5,-54.5,
1347041182821,863.5,-54.5,
1347041182843,863.5,-54.5,
1347041182853,863.5,-54.5,
1347041182869,863.5,-54.5,
1347041182885,863.5,-54.5,
1347041182901,863.5,-54.5,
1347041182917,863.5,-54.5,
1347041182933,863.5,-54.5,
1347041182949,863.5,-54.5,
1347041182965,863.5,-54.5,
1347041182981,863.5,-54.5,
1347041182997,863.5,-54.5,
1347041183013,863.5,-54.5,
1347041183029,863.5,-54.5,
1347041183045,863.5,-54.5,
1347041183061,863.5,-54.5,
1347041183077,863.5,-54.5,
1347041183093,863.5,-54.5,
1347041183109,863.5,-54.5,
1347041183125,654.5,-54.5,GRAVEDIGGER2
1347041183141,654.5,-54.5,GRAVEDIGGER2
1347041183157,654.0305577939522,-54.482519320355564,GRAVEDIGGER2
1347041183173,654.0305577939522,-54.482519320355564,GRAVEDIGGER2
1347041183190,654.0305577939522,-54.482519320355564,GRAVEDIGGER2
1347041183205,653.4906171023266,-54.44246013363521,GRAVEDIGGER2
1347041183221,653.4906171023266,-54.44246013363521,GRAVEDIGGER2
1347041183237,653.4906171023266,-54.44246013363521,GRAVEDIGGER2
1347041183253,652.8827790223605,-54.375041474252534,GRAVEDIGGER2
1347041183269,652.8827790223605,-54.375041474252534,GRAVEDIGGER2
1347041183285,652.8827790223605,-54.375041474252534,GRAVEDIGGER2
1347041183301,652.2100134360934,-54.27583772171163,GRAVEDIGGER2
1347041183317,652.2100134360934,-54.27583772171163,GRAVEDIGGER2
1347041183333,652.2100134360934,-54.27583772171163,GRAVEDIGGER2
1347041183349,651.4756072423315,-54.14080900978674,GRAVEDIGGER2
1347041183365,651.4756072423315,-54.14080900978674,GRAVEDIGGER2
1347041183381,651.4756072423315,-54.14080900978674,GRAVEDIGGER2
1347041183397,651.4756072423315,-54.14080900978674,GRAVEDIGGER2
1347041183413,650.6831106679952,-53.96632343702064,GRAVEDIGGER2
1347041183429,650.6831106679952,-53.96632343702064,GRAVEDIGGER2
1347041183445,650.6831106679952,-53.96632343702064,GRAVEDIGGER2
1347041183461,649.836283016878,-53.74917121033007,GRAVEDIGGER2
1347041183477,649.836283016878,-53.74917121033007,GRAVEDIGGER2
1347041183493,649.836283016878,-53.74917121033007,GRAVEDIGGER2
1347041183509,648.9390391063961,-53.48657107964774,GRAVEDIGGER2
1347041183525,648.9390391063961,-53.48657107964774,GRAVEDIGGER2
1347041183541,648.9390391063961,-53.48657107964774,GRAVEDIGGER2
1347041183557,647.9953975001783,-53.17616961029179,GRAVEDIGGER2
1347041183573,647.9953975001783,-53.17616961029179,GRAVEDIGGER2
1347041183589,647.9953975001783,-53.17616961029179,GRAVEDIGGER2
1347041183605,647.0094314771982,-52.81603398702607,GRAVEDIGGER2
1347041183622,647.0094314771982,-52.81603398702607,GRAVEDIGGER2
1347041183637,647.0094314771982,-52.81603398702607,GRAVEDIGGER2
1347041183653,645.985223497231,-52.404639148294564,GRAVEDIGGER2
1347041183669,645.985223497231,-52.404639148294564,GRAVEDIGGER2
1347041183685,645.985223497231,-52.404639148294564,GRAVEDIGGER2
1347041183701,644.9268237376416,-51.94085011210927,GRAVEDIGGER2
1347041183717,644.9268237376416,-51.94085011210927,GRAVEDIGGER2
1347041183733,644.9268237376416,-51.94085011210927,GRAVEDIGGER2
1347041183749,643.8382130964095,-51.42390037978147,GRAVEDIGGER2
1347041183765,643.8382130964095,-51.42390037978147,GRAVEDIGGER2
1347041183781,643.8382130964095,-51.42390037978147,GRAVEDIGGER2
1347041183797,643.8382130964095,-51.42390037978147,GRAVEDIGGER2
1347041183813,642.723270887843,-50.85336729481625,GRAVEDIGGER2
1347041183829,642.723270887843,-50.85336729481625,GRAVEDIGGER2
1347041183845,642.723270887843,-50.85336729481625,GRAVEDIGGER2
1347041183861,641.5857473057982,-50.22914519746394,GRAVEDIGGER2
1347041183877,641.5857473057982,-50.22914519746394,GRAVEDIGGER2
