time,x,y,rot,pointangle1335576980681,582.5,-54.5,0,
1335576980697,582.5,-54.5,0,
1335576980713,582.5,-54.5,0,
1335576980729,582.5,-54.5,0,
1335576980745,582.5,-54.5,0,
1335576980761,582.5,-54.5,0,
1335576980777,582.5,-54.5,0,
1335576980793,582.5,-54.5,0,
1335576980809,582.5,-54.5,0,
1335576980825,582.5,-54.5,0,
1335576980841,582.5,-54.5,0,
1335576980857,582.5,-54.5,0,
1335576980873,582.5,-54.5,0,
1335576980889,582.5,-54.5,0,
1335576980905,582.5,-54.5,0,
1335576980921,582.5,-54.5,0,
1335576980937,582.5,-54.5,0,
1335576980953,582.5,-54.5,0,
1335576980969,582.5,-54.5,0,
1335576980985,582.5,-54.5,0,
1335576981001,582.5,-54.5,0,
1335576981017,582.5,-54.5,0,
1335576981033,582.5,-54.5,0,
1335576981049,582.5,-54.5,0,
1335576981065,582.5,-54.5,0,
1335576981081,582.5,-54.5,0,
1335576981097,582.5,-54.5,0,
1335576981113,582.5,-54.5,0,
1335576981129,582.5,-54.5,0,
1335576981145,582.5,-54.5,0,
1335576981161,582.5,-54.5,0,
1335576981177,582.5,-54.5,0,
1335576981193,582.5,-54.5,0,
1335576981209,582.5,-54.5,0,
1335576981225,582.5,-54.5,0,
1335576981241,582.5,-54.5,0,
1335576981257,582.5,-54.5,0,
1335576981273,582.5,-54.5,0,
1335576981289,582.5,-54.5,0,
1335576981305,582.5,-54.5,0,
1335576981321,582.5,-54.5,0,
1335576981337,582.5,-54.5,0,
1335576981353,582.5,-54.5,0,
1335576981369,582.5,-54.5,0,
1335576981385,582.5,-54.5,0,
1335576981401,582.5,-54.5,0,
1335576981417,582.5,-54.5,0,
1335576981433,582.5,-54.5,0,
1335576981449,582.5,-54.5,0,
1335576981465,582.5,-54.5,0,
1335576981481,582.5,-54.5,0,
1335576981497,582.5,-54.5,0,
1335576981513,582.5,-54.5,0,
1335576981529,582.5,-54.5,0,
1335576981545,582.5,-54.5,0,
1335576981561,582.5,-54.5,0,
1335576981577,582.5,-54.5,0,
1335576981593,582.5,-54.5,0,
1335576981609,582.5,-54.5,0,
1335576981625,582.5,-54.5,0,
1335576981641,582.5,-54.5,0,
1335576981657,582.5,-54.5,0,
1335576981673,582.5,-54.5,0,
1335576981689,582.5,-54.5,0,
1335576981705,582.5,-54.5,0,
1335576981721,582.5,-54.5,0,
1335576981737,582.5,-54.5,0,
1335576981753,582.5,-54.5,0,
1335576981769,582.5,-54.5,0,
1335576981785,582.5,-54.5,0,
1335576981801,582.5,-54.5,0,
1335576981817,582.5,-54.5,0,
1335576981833,582.5,-54.5,0,
1335576981849,582.5,-54.5,0,
1335576981865,582.5,-54.5,0,
1335576981881,582.5,-54.5,0,
1335576981897,582.5,-54.5,0,
1335576981913,582.5,-54.5,0,
1335576981929,582.5,-54.5,0,
1335576981945,582.5,-54.5,0,
1335576981961,582.5,-54.5,0,
1335576981977,582.5,-54.5,0,
1335576981993,582.5,-54.5,0,
1335576982009,582.5,-54.5,0,
1335576982025,582.5,-54.5,0,
1335576982041,582.5,-54.5,0,
1335576982057,582.5,-54.5,0,
1335576982073,582.5,-54.5,0,
1335576982089,582.5,-54.5,0,
1335576982105,582.5,-54.5,0,
1335576982121,582.5,-54.5,0,
1335576982137,582.5,-54.5,0,
1335576982153,582.5,-54.5,0,
1335576982169,582.5,-54.5,0,
1335576982185,582.5,-54.5,0,
1335576982201,582.5,-54.5,0,
1335576982217,582.5,-54.5,0,
1335576982233,582.5,-54.5,0,
1335576982249,582.5,-54.5,0,
1335576982265,582.5,-54.5,0,
1335576982281,582.5,-54.5,0,
1335576982297,582.5,-54.5,0,
1335576982313,582.5,-54.5,0,
1335576982329,582.5,-54.5,0,
1335576982345,582.5,-54.5,0,
1335576982361,582.5,-54.5,0,
1335576982377,582.5,-54.5,0,
1335576982393,582.5,-54.5,0,
1335576982409,582.5,-54.5,0,
1335576982425,582.5,-54.5,0,
1335576982441,582.5,-54.5,0,
1335576982457,582.5,-54.5,0,
1335576982473,582.5,-54.5,0,
1335576982489,582.5,-54.5,0,
1335576982505,582.5,-54.5,0,
1335576982521,582.5,-54.5,0,
1335576982537,582.5,-54.5,0,
1335576982553,582.5,-54.5,0,
1335576982569,582.5,-54.5,0,
1335576982585,582.5,-54.5,0,
1335576982601,582.5,-54.5,0,
