time,x,y,owner1335576980681,635.5,-54.5,
1335576980697,602.5,-54.5,GRAVEDIGGER1
1335576980713,602.5,-54.5,GRAVEDIGGER1
1335576980729,602.5,-54.5,GRAVEDIGGER1
1335576980745,602.5,-54.5,GRAVEDIGGER1
1335576980761,602.5,-54.5,GRAVEDIGGER1
1335576980777,602.5,-54.5,GRAVEDIGGER1
1335576980793,602.5,-54.5,GRAVEDIGGER1
1335576980809,602.5,-54.5,GRAVEDIGGER1
1335576980825,602.5,-54.5,GRAVEDIGGER1
1335576980841,602.5,-54.5,GRAVEDIGGER1
1335576980857,602.5,-54.5,GRAVEDIGGER1
1335576980873,602.5,-54.5,GRAVEDIGGER1
1335576980889,602.5,-54.5,GRAVEDIGGER1
1335576980905,602.5,-54.5,GRAVEDIGGER1
1335576980921,602.5,-54.5,GRAVEDIGGER1
1335576980937,602.5,-54.5,GRAVEDIGGER1
1335576980953,602.5,-54.5,GRAVEDIGGER1
1335576980969,602.5,-54.5,GRAVEDIGGER1
1335576980985,602.5,-54.5,GRAVEDIGGER1
1335576981001,602.5,-54.5,GRAVEDIGGER1
1335576981017,602.5,-54.5,GRAVEDIGGER1
1335576981033,602.5,-54.5,GRAVEDIGGER1
1335576981049,602.5,-54.5,GRAVEDIGGER1
1335576981065,602.5,-54.5,GRAVEDIGGER1
1335576981081,602.5,-54.5,GRAVEDIGGER1
1335576981097,602.5,-54.5,GRAVEDIGGER1
1335576981113,602.5,-54.5,GRAVEDIGGER1
1335576981129,602.5,-54.5,GRAVEDIGGER1
1335576981145,602.5,-54.5,GRAVEDIGGER1
1335576981161,602.5,-54.5,GRAVEDIGGER1
1335576981177,602.5,-54.5,GRAVEDIGGER1
1335576981193,602.5,-54.5,GRAVEDIGGER1
1335576981209,602.5,-54.5,GRAVEDIGGER1
1335576981225,602.5,-54.5,GRAVEDIGGER1
1335576981241,602.5,-54.5,GRAVEDIGGER1
1335576981257,602.5,-54.5,GRAVEDIGGER1
1335576981273,602.5,-54.5,GRAVEDIGGER1
1335576981289,602.5,-54.5,GRAVEDIGGER1
1335576981305,602.5,-54.5,GRAVEDIGGER1
1335576981321,602.5,-54.5,GRAVEDIGGER1
1335576981337,602.5,-54.5,GRAVEDIGGER1
1335576981353,602.5,-54.5,GRAVEDIGGER1
1335576981369,602.5,-54.5,GRAVEDIGGER1
1335576981385,602.5,-54.5,GRAVEDIGGER1
1335576981401,602.5,-54.5,GRAVEDIGGER1
1335576981417,602.5,-54.5,GRAVEDIGGER1
1335576981433,602.5,-54.5,GRAVEDIGGER1
1335576981449,602.5,-54.5,GRAVEDIGGER1
1335576981465,602.5,-54.5,GRAVEDIGGER1
1335576981481,602.5,-54.5,GRAVEDIGGER1
1335576981497,602.5,-54.5,GRAVEDIGGER1
1335576981513,602.5,-54.5,GRAVEDIGGER1
1335576981529,602.5,-54.5,GRAVEDIGGER1
1335576981545,602.5,-54.5,GRAVEDIGGER1
1335576981561,602.5,-54.5,GRAVEDIGGER1
